auspice,预兆，吉兆；赞助，支持,['ɔ:spis],n.
auspices,资助，赞助,['ɔ:spisiz],n.
auspicious,幸运的；吉兆的,[ɔ:s'piʃəs],a.
austere,朴素的,[ɔs'tiə],a.
austerity,朴素，艰苦,[ɔs'teriti],n.
authentic,真正的；法律证实的,[ɔ:'θentik],a.
authenticity,确实性，真实性,[ˌɔ:θen'tisiti],n.
authoritarian,独裁主义者；极权主义者,[ɔ:ˌθɔri'teəriən],n.
authorization,授权，认可,[ˌɔ:θərai'zeiʃən],n.
autobiography,自传,[ˌɔ:təbai'ɔɡrəfi],n.
autocracy,独裁政府,[ɔ:'tɔkrəsi],n.
autocrat,独裁者,['ɔ:təukræt],n.
automation,自动装置,[ɔ:tə'meiʃən],n.
autonomous,自治的,[ɔ:'tɔnəməs],a.
autonomy,自治，独立,[ɔ:'tɔnəmi],n.
auxiliary,辅助的，协助的,[ɔ:ɡ'ziljəri],a.
available,可用的，可得到的,[ə'veiləbl],a.
avalanche,雪崩,['ævəˌlɑ:nʃ],n.
avant-garde,(艺术)先锋派,[ævəŋ'ɡɑ:d],n.
avarice,贪财，贪婪,['ævəris],n.
avaricious,贪婪的，贪心的,[ˌævə'riʃəs],a.
avenge,为„复仇，为„报仇,[ə'vendʒ],v.
aver,极力声明；断言；确证,[ə'və:],v.
averse,不愿的;反对的,[ə'və:s],a.
aversion,嫌恶，憎恨,[ə'və:ʃən],n.
avert,避免，防止；避开,[ə'və:t],v.
aviary,大鸟笼，鸟舍,['eivjəri],n.
avid,渴望的；热心的,['ævid],a.
avocation,副业；嗜好,[ævə'keiʃ(ə)n],n.
avoid,避开，躲避,[ə'vɔid],v.
avow,承认；公开宣称,[ə'vau],v.
avowal,声明,[ə'vauəl],n.
avuncular,伯(叔)父的,[ə'vʌŋkjulə],a.
awe,敬畏,[ɔ:],n.
awe-inspiring,令人敬畏的,[ɔ:in'spaiəriŋ],a.
awkward,笨拙的；难用的；不便的,['ɔ:kwəd],a.
awl,(钻皮革的)尖钻,[ɔ:l],n.
awning,遮阳蓬，雨蓬,['ɔ:niŋ],n.
awry,扭曲的，走样的,[ə'rai],a.
axiom,公理；定理,['æksiəm],n.
axis,轴(常为虚构之线，如地球轴),['æksis],n.
axle,轮轴(连接两个车轮的轴),['æksl],n.
azure,蔚蓝的,['æʒə],n.
babble,胡言乱语；牙牙学语；喋喋不休,['bæbl],v.
bacchanal,(行为放纵的)狂欢会,['bækənl],n.
backdrop,(事情的)背景；背景幕布,['bækdrɔp],n.
backhanded,间接的；反手击球的,[bæk'hændid],a.
backset,倒退,['bækset],n.
backslide,故态复萌,['bækslaid],v.
backwater,死水；闭塞地区,['bækwɔ:tə(r)],n.
bacteria,细菌，培养基,[bæk'tiəriə],n.
bacterium,细菌,[bæk'tiəriəm],n.
badge,徽章(如校徽等),[bædʒ],n.
badger,一再烦扰，一再要求,['bædʒə],n.
badinage,开玩笑，打趣,['bædinɑ:ʒ],n.
baffle,使困惑，难倒,['bæfl],v.
bail,保释,[beil],n.
bait,逗弄；激怒,[beit],n.
bale,大包裹；灾祸，不幸,[beil],n.
baleful,有害的，恶意的,['beilful],a.
balk,妨碍；(因困难等)不愿前进或从事某事,[bɔ:lk],n.
balky,停止不前的；倔强的,['bɔ:ki],a.
ballad,歌谣，小曲,['bæləd],n.
ballast,(船等)压舱物,['bæləst],n.
ballerina,芭蕾舞女演员,[ˌbælə'ri:nə],n.
balloon,快速增加,[bə'lu:n],n.
ballot,投票,['bælət],n.
balm,香油，药膏；镇痛剂,[bɑ:m],n.
balmy,(气候)温和的；芳香的,['bɑ:mi],a.
bamboozle,欺骗，隐瞒,[bæm'bu:zl],v.
ban,禁令,[bɑ:n],n.
banal,陈腐的,[bə'nɑ:l],a.
band,带子；收音机波段,[bænd],n.
bandage,用绷带包扎,['bændidʒ],n.
bandy,来回抛球；轻率谈论,['bændi],v.
bane,祸根,[bein],n.
banish,放逐某人,['bæniʃ],v.
banister,(楼梯的)栏杆,['bænistə],n.
bankrupt,破产的,['bæŋkrʌpt],a.
banquet,宴会，盛宴,['bæŋkwit],n.
banter,打趣，玩笑,['bæntə],n.
bar,条，棒；酒吧,[bɑ:(r)],v.
barb,(鱼钩的)倒钩；严厉的批评,[bɑ:b],n.
barbarian,粗鲁的,[bɑ:'beəri:ən],n.
barbarous,野蛮的；残暴的,['bɑ:bərəs],a.
barbecue,烤肉架；烤肉,['bɑ:bikju:],n.
barcode,barcode 条形码,,
bard,吟游诗人,[bɑ:d],n.
bare,赤裸的,[beə],v.
barefaced,厚颜无耻的，公然的,[beə'feist],a.
bargain,讨价还价,['bɑ:ɡin],n.
barge,平底货船，驳船,[bɑ:dʒ],n.
bark,树皮,[bɑ:k],v.
barn,谷仓,[bɑ:n],n.
baron,贵族; 巨头,['bærən],n.
baroque,(艺术、建筑等)过分雕琢(的)；（艺术）巴洛克,[bə'rəuk],n.
barrage,弹幕,['bærɑ:ʒ],n.
barren,不育的；贫瘠的；不结果实的,['bærən],a.
barricade,栅栏,[ˌbæri'keid],v.
barrier,路障；障碍,['bæriə],n.
barrister,讼务；律师,['bæristə],n.
barter,易货贸易,['bɑ:tə],v.
base,卑鄙的,[beis],a.
bask,晒太阳，取暖,[bɑ:sk],v.
bassoon,低音管，巴松管,[bə'su:n],n.
baste,倒油脂于(烤肉上，以防烤干),[beist],v.
batch,一批，一炉,[bætʃ],n.
bather,入浴者，浴疗者,['beiðə(r)],n.
bathetic,假作悲伤的；陈腐的,[bə'θetik],a.
baton,指挥棒(指挥家用)；警棍,['bætən],n.
battalion,军营，军队,[bə'tæljən],n.
bauble,花哨的小玩意儿；没价值的东西,['bɔ:bl],n.
bauxite,铝土岩(产铝的矿土、石),['bɔ:ksait],n.
bawdy,淫猥的，好色的,['bɔ:di],a.
bawl,大叫，大喊,[bɔ:l],v.
bazaar,集市，商店集中区,[bə'zɑ:],n.
beacon,烽火；灯塔,['bi:kən],n.
beam,(房屋等)大梁；光线,[bi:m],n.
bearing,关系，意义；方位,['beəriŋ],n.
beat,心跳；搅拌,[bi:t],v.
beatific,祝福的，快乐的,[ˌbi:ə'tifik],a.
beckon,召唤某人，示意,['bekən],v.
bedeck,装饰，修饰,[bi'dek],v.
bedizen,把„装饰得艳丽而俗气,[bi'daizn],v.
bedlam,混乱，骚乱,['bedləm],n.
bedraggled,弄湿的；凌乱不堪的,[bi'dræɡ(ə)ld],a.
beet,甜菜,[bi:t],n.
befoul,弄脏，污蔑中伤,[bi'faul],v.
befuddle,使迷惑，使为难；使酒醉昏迷,[bi'fʌdl],v.
befuddlement,迷惑不解,[bi'fʌdəlmənt],n.
beget,产生，引起,[bi'ɡet],v.
begrudge,吝啬，勉强给,[bi'ɡrʌdʒ],v.
beguile,欺骗，诱骗,[bi'ɡail],v.
behold,目睹，看见,[bi'həuld],v.
beholden,感激某人的；欠人情的,[bi'həuldən],a.
beholder,目睹者，旁观者,[bi'həuldə(r)],n.
behoove,理应，有义务,[bi'həuv],v.
behoove,应该，有必要；适宜,[biˈhəuv],v.
belabor,过分冗长地做或说；痛打,[bi'leibə],v.
belated,来得太迟的,[bi'leitid],a.
belch,打嗝；(火山)喷出,[beltʃ],n.
beleaguer,围攻；骚扰,[bi'li:ɡə],v.
belie,掩饰；证明为假,[bi'lai],v.
belittle,轻视，贬抑,[bi'litl],v.
bellicose,好战的，好斗的,['beləkəus],a.
belligerence,交战；好战性，斗争性,[bi'lidʒərəns],n.
bellwether,领导者，领头羊,['belˌweðə],n.
belongings,所有物，财产,[bi'lɔŋiŋz],n.
bemused,茫然的，困惑的,[bi'mju:zd],a.
bench,法官席；长凳,[bentʃ],n.
bend,弯曲；屈服,[bend],v.
benediction,祝福；祈祷,[beni'dikʃən],n.
benefactor,行善者，捐助者,['benifæktə],n.
benevolent,善心的，仁心的,[bi'nevələnt],a.
benign,慈祥的,[bi'nain],a.
benison,祝福，赐福,['benizn],n.
bent,弯曲的,[bent],n.
bequeath,遗赠,[bi'kwi:ð],v.
bequest,遗产，遗赠物,[bi'kwest],n.
berate,猛烈责骂,[bi'reit],v.
bereave,丧亲，夺去,[bi'ri:v],v.
bereft,被剥夺的；缺少的,[bi'reft],a.
berserk,狂怒的，疯狂的,[bə(:)'sə:k],a.
beset,镶嵌；困扰,[bi'set],v.
besiege,围攻，困扰,[bi'si:dʒ],v.
besmirch,诽谤,[bi'smə:tʃ],v.
besot,使沉醉，使糊涂,[bi'sɔt],v.
bestial,野兽的，残忍的,['bestjəl],a.
bestow,给予，赐赠,[bi'stəu],v.
betoken,预示，表示,[bi'təukən],v.
betray,背叛；暴露,[bi'trei],v.
betroth,许配，和„订婚,[bi'trəuð],v.
beverage,饮料,['bevəridʒ],n.
bewilder,迷惑，混乱,[bi'wildə],v.
bewildering,令人迷惑的；费解的,[bi'wildəriŋ],a.
bewitching,迷人的,[bi'witʃiŋ],a.
bibliography,文献学；参考书目,[ˌbibli'ɔɡrəfi],n.
bibliophile,爱书者，藏书家,['bibliəufail],n.
bibulous,高度吸收的; 嗜酒的,['bibjuləs],a.
bicker,为小事争吵,['bikə],v.
bid,命令；出价，投标,[bid],v.
bide,等待，逗留,[baid],v.
biennial,两年一次的,[bai'eniəl],a.
bifurcate,分为两支，分叉,['baifə:keit],v.
bigot,(宗教、政治等的)盲信者；心胸狭窄者,['biɡət],n.
bile,胆汁；愤怒,[bail],n.
bilingual,(说)两种语言的,[bai'liŋɡwəl],a.
bilious,胆汁质的；坏脾气的,['biljəs],a.
bilk,躲债；骗取,[bilk],v.
billow,翻腾,['biləu],n.
billowy,如波浪般翻滚的,['biləui],a.
bin,大箱子,[bin],n.
biosphere,生命层，生物圈,['baiəsfiə],n.
biped,二足动物,['baiped],n.
bit,钻头,[bit],n.
bizarre,奇异的，古怪的,[bi'zɑ:],a.
blackball,投反对票以阻止,['blækbɔ:l],v.
blackmail,敲诈，勒索,['blækmeil],v.
blade,刀锋，刀口,[bleid],n.
blanch,使变白；使(脸色)变苍白,[blɑ:ntʃ],v.
bland,(人)情绪平稳的；(食物)无味的,[blænd],a.
blandishment,奉承，甘言劝诱,['blændiʃmənt],n.
blare,高声鸣叫,[bleə],v.
blasé,厌倦享乐的，冷漠的,['blɑ:zei],a.
blasphemy,亵渎，渎神,['blæsfimi],n.
blast,爆破；枯萎,[blɑ:st],n.
blatant,厚颜无耻的；显眼的；炫耀的,['bleitənt],a.
blather,胡说八道,['blæðə],v.
blazon,精确描绘,['bleizn],n.
bleach,漂白,[bli:tʃ],v.
bleachers,(球场的)露天座位,['bli:tʃəz],n.
bleak,寒冷的；阴沉的；阴郁的，暗淡的,[bli:k],a.
bleary,视线模糊的，朦胧的；精疲力竭的,['bliəri],a.
blemish,瑕疵，缺点,['blemiʃ],v.
blight,使„枯萎,[blait],n.
blighted,枯萎的；衰老的,[blaitid],a.
bliss,狂喜；福佑，天赐的福,[blis],n.
blissful,极幸福的,['blisfuls],a.
blithe,快乐的，无忧无虑的,[blaið],a.
blizzard,暴风雪,['blizəd],n.
bloated,肿胀的; 傲慢的,['bləutid],a.
blockade,封锁,[blɔ'keid],v.
blockage,障碍物,['blɔkidʒ],n.
blooming,有花的；精力旺盛的,['blu:miŋ],a.
blossom,(树木)开花,['blɔsɔm],n.
blotch,(皮肤上的)红斑点；(墨水等)大斑点,[blɔtʃ],n.
blowhard,自吹自擂者,['bləuhɑ:d],n.
bludgeon,用棒打击,['blʌdʒən],n.
blue,忧伤的，沮丧的,[blu:],a.
blueprint,蓝图；方案,['blu:ˌprint],n.
bluff,虚张声势; 悬崖峭壁,[blʌf],n.
blunder,愚蠢之举,['blʌndə],v.
blunt,变钝,[blʌnt],a.
blur,使„模糊,[blə:],n.
blurb,简介；印在书籍封套上的推荐广告,[blə:b],n.
blurt,脱口而出,[blə:t],v.
blush,因羞愧等脸上泛出的红晕,[blʌʃ],v.
bluster,(指风)猛刮,['blʌstə],v.
blustering,大吵大闹的,['blʌstəriŋ],a.
boast,自夸,[bəust],v.
bode,预示,[bəud],v.
boding,凶兆的,['bəudiŋ],n.
bodyguard,保镖，侍卫,['bɔdiɡɑ:d],n.
bog,使„陷入泥沼,[bɔɡ],n.
boggle,畏缩不前；使退缩,['bɔɡl],v.
bogus,假装的，假的,['bəuɡəs],a.
bohemian,放荡不羁的(人),[bəu'hi:mjən],a.
boisterous,喧闹的；猛烈的,['bɔistərəs],a.
bolster,支持，鼓励,['bəulstə],n.
bolt,急逃(to dash out; dart)；螺栓，门栓,[bəult],v.
bombardment,炮炸，炮轰,[bɔm'bɑ:dmənt],n.
bombast,高调，夸大之辞,['bɔmbæst],n.
bombastic,夸夸其谈的,[bɔm'bæstik],a.
bondage,奴役，束缚,['bɔndidʒ],n.
bonhomie,好性情，温和，和蔼,[bɔnɔ'mi:],n.
bonnet,圆帽，扁平软帽,['bɔnit],n.
bonny,健美的，漂亮的,['bɔni],a.
boo,作嘘声，蔑视或反对,[bu:],v.
boom,发出深沉有回响的声音,[bu:m],n.
boon,恩惠，天赐福利,[bu:n],n.
boor,举止粗野的人；乡下人,[buə],n.
boost,往上推；增加，提高,[bu:st],v.
bootless,无益处的；无用的,['bu:tlis],a.
bore,孔；令人厌烦的人,[bɔ:],v.
boredom,厌烦；令人厌烦的事物,['bɔ:dəm],n.
boring,无趣的，乏味的,['bɔ:riŋ],a.
botany,植物学,['bɔtəni],n.
botch,(笨手笨脚地)弄坏某事,[bɔtʃ],v.
bottleneck,瓶颈口，(喻)交通易阻塞的狭口,['bɔtlˌnek],n.
bough,粗大的树枝或树干,[bau],n.
boulder,巨砾,['bəuldə],n.
bouncing,精力充沛的；健康的；活泼的,['baunsiŋ],a.
bounteous,慷慨的; 丰富的,['bauntiəs],a.
bouquet,花束；芳香,['bu(:)kei],n.
bourgeois,中产阶级的；自私拜物的,[bə'dʒɔis],a.
bout,一回合，一阵,[baut],n.
bovine,(似)牛的; 迟钝的,['bəuvain],a.
bowdlerize,删除，删改,['baudləraiz],v.
bower,凉亭，树荫下凉快之处,['bauə(r)],n.
boycott,抵制(贸易),['bɔikət],v.
brace,支撑物,[breis],v.
bracelet,手镯，臂镯,['breislit],n.
bracing,令人振奋的,['breisiŋ],a.
bracket,托架，支架,['brækit],n.
brackish,(指水)略咸的；不好吃的,['brækiʃ],a.
brag,吹嘘,[bræɡ],v.
braggadocio,吹牛大王；大吹大擂,[bræɡə'dəuʃiəu],n.
braggart,吹牛者,['bræɡət],n.
braid,编成辫子,[breid],n.
brake,减速，阻止,[breik],n.
brand,在某事物上打烙印,[brænd],n.
brandish,(威胁性地)挥舞,['brændiʃ],v.
brash,性急的；无礼的,[bræʃ],a.
brassy,厚脸皮的，无礼的,['bra:si],a.
brat,孩子；顽童,[bræt],n.
brattish,(指小孩)讨厌的，宠坏的，不礼貌的,['brætiʃ],a.
bravado,故作勇敢，虚张声势,[brə'vɑ:dəu],n.
bravura,华美的；显示技巧的,[brə'vjuərə],n.
brawl,争吵，打架,[brɔ:l],v.
brawny,(人)强壮的,['brɔ:ni],a.
bray,大声而刺耳地发出（叫唤或声音）,[brei],v.
brazen,厚脸皮的,['breizn],a.
breach,打破，裂开；违背,[bri:tʃ],n.
breadth,宽度,[bredθ],n.
breed,品种，种类,[bri:d],v.
breezeway,有屋顶的通路,['bri:zwei],n.
brew,酿酒；招致；酝酿，即将来临,[bru:],v.
bribe,贿赂,[braib],v.
bricklayer,砌砖盖房者，泥瓦匠,['brikleiə(r)],n.
bridle,抑制，控制,['braidl],n.
brim,(杯)边，缘；盈满,[brim],n.
brindled,有棕色斑纹的,['brind(ə)ld],a.
brink,(峭壁的)边沿，边缘,[briŋk],n.
brisk,敏捷的，活泼的；清新健康的,[brisk],a.
bristle,(毛)竖起；发怒,['brisl],n.
brittle,易碎的，脆弱的,['britl],a.
broach,开瓶；提出(讨论),[brəutʃ],v.
brocade,织锦,[brə'keid],n.
brochure,小册子，说明书,[brəu'ʃjuə],n.
broil,烧烤,[brɔil],v.
broker,经纪人,['brəukə],n.
bromide,平庸的人或话；溴化物,['brəumaid],n.
brooch,胸针,[bru:tʃ],n.
brood,孵蛋；冥想,[bru:d],n.
brook,小河,[bruk],n.
browbeat,欺侮；吓唬,['braubi:t],v.
browse,嫩叶；嫩芽,[brauz],v.
bruise,受伤，擦伤,[bru:z],v.
bruit,散布(谣言),[bru:t],v.
brunt,主要冲击力或影响，矛头,[brʌnt],n.
brusque,唐突的，鲁莽的,[brʌsk],a.
brutal,残忍的；严酷的,['bru:tl],a.
brute,野兽(的)；残忍的(人),[bru:t],n.
bubble,气泡，水泡,['bʌbl],v.
buck,雄鹿；雄兔,[bʌk],v.
bucket,圆桶,['bʌkit],n.
buckle,扣紧,['bʌkl],n.
bucolic,乡村的；牧羊的,[bju:'kɔlik],a.
bud,芽；花蕾,[bʌd],n.
budge,移动一点儿；让步，改变立场,[bʌdʒ],v.
budget,预算,['bʌdʒit],n.
buffer,缓冲，为„冲当缓冲器,['bʌfə],v.
buffet,用手打；连续打击；搏斗,['bʌfit],v.
buffoon,演出时的丑角；粗俗而愚蠢的人,[bʌ'fu:n],n.
bugaboo,吓人的东西；妖怪,['bʌɡəbu:],n.
buggy,轻型马车；婴儿车,['bʌɡi],n.
bulb,植物的球茎；灯泡,[bʌlb],n.
bulge,膨胀，鼓起,[bʌldʒ],n.
bulk,体积；数量；大多数；大身躯,[bʌlk],n.
bulldoze,用推土机推平；威胁，恐吓,['buldəʊz],v.
bullion,金条，银条,['buliən],n.
bullish,股票行情看涨的；乐观的，自信的,['buliʃ],a.
bully,欺负别人者,['buli],v.
bullyrag,恐吓，威胁,['buliræɡ],v.
bumble,说话含糊；拙劣地做,['bʌmbl],v.
bump,碰撞声,[bʌmp],v.
bumpkinly,乡巴佬的,[bʌmpkinli],a.
bumptious,傲慢的，自夸的,['bʌmpʃəs],a.
bungle,粗制滥造,['bʌŋɡl],v.
buoy,鼓励,[bɔi],n.
buoyant,有浮力的；快乐的,['bɔiənt],a.
bureaucracy,官僚政治,[bjuə'rɔkrəsi],n.
burgeon,迅速成长，发展,['bə:dʒ(ə)n],v.
burial,埋葬，埋藏,['beriəl],n.
burlesque,讽刺或滑稽的戏剧,[bə:'lesk],n.
burnish,擦亮，磨光,['bə:niʃ],v.
burrow,地洞,['bʌrəu],v.
bust,半身(雕)像,[bʌst],n.
bustle,喧闹，熙熙攘攘,['bʌsl],v.
butt,粗大的一端；烟蒂,[bʌt],v.
buttress,支持,['bʌtris],n.
buxom,体态丰满的,['bʌksəm],a.
byline,(列作者名字的)报刊文章首行,['bailain],n.
byproduct,副产品；副作用,['baiˌprɔdʌkt],n.
bystander,旁观者,['baistændə(r)],n.
Byzantine,像迷宫似的；难变更的,[bi'zæntain],a.
cabal,政治阴谋小集团,[kə'bæl],n.
cabinet,橱柜；内阁,['kæbinit],n.
cache,将„藏于,[kæʃ],n.
cachet,赞同的标志，优越的标志,['kæʃei],n.
cacophonous,发音不和谐的，不协调的,[kə'kɔfənəs],a.
cacophony,难听的声音,[kæ'kɔfəni],n.
cactus,仙人掌,['kæktəs],n.
cadaver,尸体,[kə'deivə],n.
cadence,抑扬顿挫；节奏，韵律,['keidəns],n.
cadet,军校或警官学校的学生,[kə'det],n.
cadge,乞讨；诈取，骗取,[kædʒ],v.
cajole,(以甜言蜜语)哄骗,[kə'dʒəul],v.
calamity,大灾祸，不幸之事,[kə'læmiti],n.
calcium,钙,['kælsiəm],n.
calculated,蓄意的,['kælkjuleitid],a.
calculating,深谋远虑的，精明的,['kælkjuleitiŋ],a.
calculus,微积分学；(医)结石,['kælkjuləs],n.
caldron,(煮汤用的)大锅,['kɔ:drən],n.
calibrate,量„口径；精确校准,['kælibreit],v.
calibre,(枪等)口径；(人或事)品德，才能,['kæləbə],n.
calipers,测径器，双脚规,['kælipəz],n.
calligraphy,书法,[kə'liɡrəfi],n.
callous,起老茧的，结硬块的；无情的,['kæləs],a.
callow,(鸟)未生羽毛的；(人)未成熟的,['kæləu],a.
callus,老茧，胼胝,['kæləs],n.
calorie,卡路里；卡(热量单位),['kæləri],n.
calumniate,诽谤，中伤,[kə'lʌmnieit],v.
calumny,诽谤，中伤,['kæləmni],n.
cameo,浮雕宝石；生动刻画；(演员)出演,['kæmiəu],n.
camouflage,掩饰，伪装,['kæmuflɑ:ʒ],n.
campaign,战役；竞选活动,[kæm'pein],n.
canard,谣言，假新闻,[kæ'nɑ:d],n.
canary,金丝雀；女歌星,[kə'neəri],n.
candid,率直的,['kændid],a.
candidacy,候选人的资格,['kændidəsi],n.
candidate,候选人；参加考试的人,['kændidit],n.
candor,坦白，率直,['kændə],n.
cane,拐杖,[kein],n.
canine,犬的，似犬的，犬科的,['keinain],a.
canker,溃疡病；祸害,['kæŋkə],n.
canny,精明仔细的,['kæni],a.
canon,真作ˌ圣典,['kænən],n.
canonical,（教会）符合规定的，被收入真经的,[kə'nɔnikəl],a.
canopy,蚊帐，华盖,['kænəpi],n.
canorous,音调优美的，响亮的,[kə'nɔ:rəs],a.
cant,使倾斜,[kænt],n.
cantankerous,脾气坏的，好争吵的,[kən'tæŋkərəs],a.
cantata,清唱剧，大合唱,[kæn'tɑ:tə],n.
canto,(长诗的)篇,['kæntəu],n.
canvas,画布；帆布,['kænvəs],n.
canvass,细查；拉选票,['kænvəs],v.
canyon,峡谷,['kænjən],n.
capacious,容量大的，宽敞的,[kə'peiʃəs],a.
cape,披肩，短斗篷；海角,[keip],n.
caper,雀跃，欢蹦,['keipə],v.
capillary,毛细血管,[kə'piləri],n.
capitalize,资本化，获利，利用,[kə'pitəlaiz],v.
capitation,人头税,[ˌkæpi'teiʃən],n.
capitulate,(有条件地)投降,[kə'pitjuleit],v.
caprice,怪想；变化无常，任性,[kə'pri:s],n.
capricious,怪想的；变化无常的，任性的,[kə'priʃəs],a.
capsize,使船翻；倾覆,[kæp'saiz],v.
capsule,荚；胶囊,['kæpsju:l],n.
caption,标题,['kæpʃən],n.
captious,吹毛求疵的,['kæpʃəs],a.
captivate,迷惑，吸引,['kæptiveit],v.
capture,战利品,['kæptʃə],v.
carafe,玻璃瓶,[kə'rɑ:f],n.
carapace,(蟹或龟等的)甲壳,['kærəpeis],n.
carat,克拉；(金子)开,['kærət],n.
carbohydrate,碳水化合物,['kɑ:bəu'haidreit],n.
carcinogen,致癌物,[kɑ:'sinədʒən],n.
cardinal,红衣主教,['kɑ:dinəl],a.
cardiologist,心脏病专家,[ˌkɑ:di'ɔlədʒist],n.
careen,(船)倾斜；使倾斜,[kə'ri:n],v.
caress,爱抚或抚摸某人,[kə'res],n.
careworn,受忧虑折磨的，饱经风霜的,['keəwɔ:n],a.
cargo,(船、飞机等装载的)货物,['kɑ:ɡəu],n.
caricature,讽刺画；滑稽模仿,[kærikə'tjuə],n.
carillon,编钟，钟琴,[kə'riljən],n.
carnage,大屠杀，残杀,['kɑ:nidʒ],n.
carnivorous,肉食动物的,[kɑ:'nivərəs],a.
carol,欢唱,['kærəl],n.
carouse,狂饮寻乐晚会,[kə'rauz],n.
carp,吹毛求疵,[kɑ:p],n.
carpenter,木匠,['kɑ:pintə],n.
carpentry,木工工作,['kɑ:pintri],n.
carrion,腐肉,['kæriən],n.
cartographer,绘制地图者,[kɑ:'tɔɡrəfə],n.
cartoon,漫画,[kɑ:'tu:n],n.
carve,雕刻；（把肉等）切成片,[kɑ:v],v.
cascade,小瀑布,[kæs'keid],n.
cast,扔；铸造,[kɑ:st],n.
caste,社会等级，等级,[kɑ:st],n.
castigate,惩治，严责,['kæstiɡeit],v.
castigation,惩罚，苛评,[ˌkæsti'ɡeiʃn],n.
casual,偶然的,['kæʒuəl],a.
casualty,伤亡事故；伤亡者,['kæʒjuəlti],n.
cataclysm,剧变，灾难(常指大洪水或地震),['kætəklizəm],n.
catalog,目录；系列,['kætəlɔɡ],n.
catalyst,催化剂；促使事情发展的因素,['kætəlist],n.
catapult,弹弓；弹射器,['kætəpʌlt],n.
catastrophe,突如其来的大灾难,[kə'tæstrəfi],n.
categorical,无条件的，绝对的；分类的,[ˌkæti'ɡɔrikəl],a.
